measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Alaska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,39.31227050733533,48.518481028035595,31.885472596612708
Deaths,Alabama,Both,All ages,Liver cancer due to alcohol use,Number,2015,81.25676328685059,93.91396958602411,69.0786389991142
Deaths,Michigan,Both,All ages,Alcohol use disorders,Number,2014,422.2989578011957,447.6756375023513,395.5152722123396
Deaths,Idaho,Both,All ages,Alcohol use disorders,Number,2015,69.87836967416749,75.84214964206947,64.08526993826389
Deaths,Ohio,Both,All ages,Liver cancer due to alcohol use,Number,2014,216.43552666875104,246.2004487971006,189.84597152885735
Deaths,Connecticut,Both,All ages,Alcoholic cardiomyopathy,Number,2016,48.70636789983263,66.47793497453632,35.82735273371508
Deaths,Michigan,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,513.29591846124,582.6233680336129,454.179034622787
Deaths,Minnesota,Both,All ages,Liver cancer due to alcohol use,Number,2016,102.57888293699916,118.59946898938816,87.07375869206784
Deaths,Wisconsin,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,268.3844640321834,326.302931945582,216.74727035362002
Deaths,Michigan,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,525.5882159061147,614.2333523268444,455.89879853482665
Deaths,Arkansas,Both,All ages,Alcoholic cardiomyopathy,Number,2014,44.57591349608961,63.9730717643294,33.634731227355765
Deaths,Tennessee,Both,All ages,Liver cancer due to alcohol use,Number,2016,125.56501129971589,148.60617486130758,105.24055166013287
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2015,50.435752902991865,58.5653326586538,43.39878749261881
Deaths,Georgia,Both,All ages,Liver cancer due to alcohol use,Number,2016,170.8670135570719,196.88870930126168,146.5827319668867
Deaths,Minnesota,Both,All ages,Alcohol use disorders,Number,2016,265.48896195834345,286.6846606708995,245.2083008388007
Deaths,Virginia,Both,All ages,Alcohol use disorders,Number,2015,333.4032174467704,358.4598694840779,311.40785042070974
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,2017,96.59591118126814,118.32905403385256,77.46279073226404
Deaths,New Mexico,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,204.90153863224577,232.11275792485807,180.84479152939153
Deaths,Idaho,Both,All ages,Alcoholic cardiomyopathy,Number,2015,19.32772779584656,27.71757134384256,13.439170357222133
Deaths,Kentucky,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,273.13654273585485,330.2189221332619,222.8782361487288
Deaths,Mississippi,Both,All ages,Liver cancer due to alcohol use,Number,2016,42.687075436957045,50.7584639326208,35.516658704217306
Deaths,Alaska,Both,All ages,Alcoholic cardiomyopathy,Number,2015,13.043478699326974,16.328556916274984,10.272022101116773
Deaths,Ohio,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,953.801500013001,1070.6268240496072,844.8122534081798
Deaths,Georgia,Both,All ages,Alcoholic cardiomyopathy,Number,2016,203.08291270961715,254.9356057999922,168.5189415818521
Deaths,Mississippi,Both,All ages,Alcohol use disorders,Number,2016,112.16527739248096,121.83636425286772,103.25764636950494
Deaths,Iowa,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,135.41155280459103,155.22653270204123,117.85928337789565
Deaths,North Carolina,Both,All ages,Liver cancer due to alcohol use,Number,2015,189.2475716362451,217.51575102295462,163.36388640988886
Deaths,North Carolina,Both,All ages,Alcohol use disorders,Number,2015,463.8035780090753,495.44936325062343,435.4090194292004
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,2015,169.11360713894433,192.98349980896606,146.64148401020356
Deaths,North Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,2017,8.253706395588313,11.881292889287158,6.126288197926394
Deaths,Minnesota,Both,All ages,Alcoholic cardiomyopathy,Number,2016,70.79744875816206,101.67297446073405,48.41318334906203
Deaths,Ohio,Both,All ages,Liver cancer due to alcohol use,Number,2017,271.16833437597745,336.35042213246237,215.0042979493926
Deaths,North Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,2015,200.02145723164585,259.0214991230056,158.84203063373158
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,2017,89.48440262762475,117.28034879919734,67.24638357745006
Deaths,Delaware,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,50.29426640408369,58.50073769114756,43.25348302532981
Deaths,Tennessee,Both,All ages,Alcoholic cardiomyopathy,Number,2016,144.5954727752291,196.3313640561689,109.69227185271426
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,2017,107.48138503315192,131.66937107744664,85.01944374865725
Deaths,Mississippi,Both,All ages,Alcoholic cardiomyopathy,Number,2016,66.95055555904551,85.65575228244674,49.75571365483804
Deaths,New Mexico,Both,All ages,Alcohol use disorders,Number,2015,278.26758829109536,299.5326811254388,260.80472072352904
Deaths,Alabama,Both,All ages,Alcoholic cardiomyopathy,Number,2015,106.03455884282504,131.6896052622187,82.34119085173961
Deaths,Illinois,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,561.8280972563886,638.9442573905178,498.78823308692654
Deaths,North Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,32.182160878580376,37.22467514646362,27.977647999171644
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,2015,27.440902652759856,38.98476980277035,19.071110356978263
Deaths,Michigan,Both,All ages,Alcoholic cardiomyopathy,Number,2016,204.81721176860185,258.219386928849,166.54169049135024
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,82.83799243473275,101.77360098167551,67.67843747574177
Deaths,Arizona,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,456.30346767699143,517.7283894024945,399.85915533844826
Deaths,Hawaii,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,61.96660149272699,71.75545603212659,52.98708595261605
Deaths,Alaska,Both,All ages,Alcohol use disorders,Number,2015,88.9043414777771,96.6350252259165,82.3702631656993
Deaths,District of Columbia,Both,All ages,Liver cancer due to alcohol use,Number,2016,15.772833899120341,18.328421508553326,13.360191248940554
Deaths,District of Columbia,Both,All ages,Alcohol use disorders,Number,2016,49.91468138387287,55.34302963495423,45.21733886950544
Deaths,Ohio,Both,All ages,Alcoholic cardiomyopathy,Number,2014,234.5862766308661,295.0924572497621,186.38467865940746
Deaths,Washington,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,409.3499131366312,468.43114575132,359.9785792518408
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,2015,126.32824778911149,159.60306458206395,94.09763038540751
Deaths,Connecticut,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,174.7231819738939,197.55017719841223,154.47845629862724
Deaths,California,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,1953.482288988288,2225.402835861569,1734.207154818309
Deaths,Pennsylvania,Both,All ages,Alcohol use disorders,Number,2014,461.94640691833666,495.08542037018947,430.977350220184
Deaths,Rhode Island,Both,All ages,Alcohol use disorders,Number,2016,54.883631282143476,60.64223448200542,49.51004342584322
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,2014,26.64010778795455,30.94084193315272,22.694967560663496
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,2014,75.48710337880158,82.29116228264581,68.84985320385759
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,786.2791771653742,900.8580059248476,692.3024524590683
Deaths,Texas,Both,All ages,Alcohol use disorders,Number,2016,792.5684693016102,845.3558878882958,740.6246583313809
Deaths,Missouri,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,306.18220295066595,353.7403122298906,265.7248980435669
Deaths,Mississippi,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,182.36872039792047,212.66991892099827,157.44334764722242
Deaths,Alaska,Both,All ages,Alcohol use disorders,Number,2017,87.83652033546137,98.9312960331744,78.12785813163089
Deaths,Kentucky,Both,All ages,Alcohol use disorders,Number,2017,225.00327092182832,258.08207386374806,196.12278234035597
Deaths,Arkansas,Both,All ages,Liver cancer due to alcohol use,Number,2017,48.055291771811135,60.07871892467958,37.729268091570844
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,145.31200640734133,166.9771039799109,126.59346508687037
Deaths,Kentucky,Both,All ages,Alcohol use disorders,Number,2015,226.12465045027122,244.36240374353193,208.23342776921132
Deaths,Kentucky,Both,All ages,Liver cancer due to alcohol use,Number,2015,89.09659204838479,103.48877058620954,75.6119734775369
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,2017,33.50138908294654,42.90565004687686,25.220040020573002
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,2017,77.76443291976828,89.3131546908162,66.09004504251281
Deaths,Iowa,Both,All ages,Liver cancer due to alcohol use,Number,2015,55.58418421009958,63.721843365984945,48.398405859806175
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,2017,11.574974719994152,14.515804428029272,8.818648848468042
Deaths,District of Columbia,Both,All ages,Alcoholic cardiomyopathy,Number,2016,15.224534337358405,19.426323400046638,11.518227093566436
Deaths,North Carolina,Both,All ages,Liver cancer due to alcohol use,Number,2017,222.15551189972035,275.5776512482457,174.44840367406385
Deaths,Oregon,Both,All ages,Liver cancer due to alcohol use,Number,2016,101.43490347303428,117.49620605139533,85.71894163974046
Deaths,Oregon,Both,All ages,Alcohol use disorders,Number,2016,311.4609174708152,335.5973404527285,289.6883482316451
Deaths,Arkansas,Both,All ages,Alcohol use disorders,Number,2017,105.97520522529095,122.26092331988194,91.48471549982398
Deaths,North Carolina,Both,All ages,Alcohol use disorders,Number,2017,485.5484942131533,548.0001733232124,425.6428269345347
Deaths,Washington,Both,All ages,Alcohol use disorders,Number,2015,317.2688726350847,338.70476929136413,297.1790544119419
Deaths,Oregon,Both,All ages,Alcoholic cardiomyopathy,Number,2016,71.80817905447176,97.51637001250856,49.87505892872816
Deaths,Maine,Both,All ages,Alcoholic cardiomyopathy,Number,2014,25.239303564725326,33.25915069049789,18.68150236026323
Deaths,Maine,Both,All ages,Alcoholic cardiomyopathy,Number,2017,27.14488784980718,35.16716747400961,20.41093485864883
Deaths,North Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,2017,215.5561149913658,280.54573664066936,170.69184635598867
Deaths,Colorado,Both,All ages,Alcoholic cardiomyopathy,Number,2017,59.07446879860109,82.37065959479935,43.12708136577191
Deaths,Iowa,Both,All ages,Alcohol use disorders,Number,2015,116.82993171274651,126.27272587257372,108.21040725720735
Deaths,Pennsylvania,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,728.6761245546837,849.5376377361939,630.4958928453282
Deaths,Louisiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,274.96581092283355,313.5963882618974,241.49015756135938
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,339.749888655298,390.40589226967893,297.38890977288463
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,2015,109.44312474188632,126.0724449969894,94.81118021564244
Deaths,Maryland,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,258.10349234116137,291.5911141336284,228.86303143459045
Deaths,Ohio,Both,All ages,Alcoholic cardiomyopathy,Number,2017,240.2781211747861,304.34007241418004,185.89105060503962
Deaths,Ohio,Both,All ages,Alcohol use disorders,Number,2017,468.0258224687829,527.4220388295829,406.1147511282958
Deaths,California,Both,All ages,Liver cancer due to alcohol use,Number,2015,540.9708908609111,615.8705017784303,469.1022439026835
Deaths,Connecticut,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,177.7299549818989,215.68355552066535,144.97702999894577
Deaths,Oregon,Both,All ages,Liver cancer due to alcohol use,Number,2014,89.82958140767445,102.88999201868947,77.2309729422351
Deaths,Wisconsin,Both,All ages,Alcohol use disorders,Number,2015,302.46240766901883,322.57594972533315,282.1832516879232
Deaths,Oregon,Both,All ages,Alcohol use disorders,Number,2014,298.82014289760565,318.61726227165457,279.54308892882756
Deaths,Kentucky,Both,All ages,Alcoholic cardiomyopathy,Number,2015,73.89266119559097,101.52008930345328,55.99594446841437
Deaths,Oklahoma,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,273.7668828931578,312.04900943172584,241.45326469753348
Deaths,Iowa,Both,All ages,Alcoholic cardiomyopathy,Number,2015,39.645431481981575,53.807997781518544,26.234656651629756
Deaths,Maryland,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,280.18378084412655,346.81553666497854,225.96327331807447
Deaths,Connecticut,Both,All ages,Liver cancer due to alcohol use,Number,2014,77.28245372990139,87.35939463722684,67.57583905379586
Deaths,Oklahoma,Both,All ages,Liver cancer due to alcohol use,Number,2015,57.52104263085459,66.08058773224542,49.05152903292276
Deaths,Connecticut,Both,All ages,Alcohol use disorders,Number,2014,138.61789465881773,150.10070374444368,127.18130790713052
Deaths,Oklahoma,Both,All ages,Alcohol use disorders,Number,2015,211.00216348923564,227.12798480912633,195.368769231875
Deaths,Connecticut,Both,All ages,Alcoholic cardiomyopathy,Number,2014,47.18406539578887,64.15810049396097,34.531308853804425
Deaths,Arkansas,Both,All ages,Alcoholic cardiomyopathy,Number,2017,45.09949806571995,63.51599289906635,33.56388247171726
Deaths,Florida,Both,All ages,Liver cancer due to alcohol use,Number,2016,402.51963321806636,462.10259549105433,346.1961330746762
Deaths,Wisconsin,Both,All ages,Alcoholic cardiomyopathy,Number,2015,102.79899322288824,135.5005839260775,78.77646952100947
Deaths,Minnesota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,235.79080022308432,272.30911106897264,204.65832994917088
Deaths,Oklahoma,Both,All ages,Alcoholic cardiomyopathy,Number,2015,58.49316318310942,84.76868553196748,43.15113978841482
Deaths,California,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,1922.2619542107946,2322.8647881093184,1567.6059362439173
Deaths,Florida,Both,All ages,Alcoholic cardiomyopathy,Number,2016,453.1703238837385,569.5769334785365,359.5674298151963
Deaths,Wyoming,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,35.999406878249815,41.67951845330198,31.504077650084024
Deaths,Oregon,Both,All ages,Alcoholic cardiomyopathy,Number,2014,70.63572335592394,95.6313338250113,48.87873392274354
Deaths,Florida,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,1300.6211663440936,1496.4313826378846,1115.7568532403616
Deaths,Illinois,Both,All ages,Liver cancer due to alcohol use,Number,2016,227.68332257762273,259.26319025882174,196.6433332772714
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,2017,126.07987516919948,152.7750965196145,102.29847431740927
Deaths,Wisconsin,Both,All ages,Alcohol use disorders,Number,2017,310.0464971076017,355.52637557111177,270.4774207270908
Deaths,Louisiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,258.0753983732358,314.30397876241125,210.9102572053267
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,2017,7.103727624766323,10.105138951392515,5.079983061459497
Deaths,North Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,31.1063064713952,38.06179726497305,25.255369503531362
Deaths,Massachusetts,Both,All ages,Liver cancer due to alcohol use,Number,2017,189.02462391949038,232.57086262121197,147.06792901732484
Deaths,Nebraska,Both,All ages,Liver cancer due to alcohol use,Number,2016,27.913118314446553,32.45843214590751,23.414760907653434
Deaths,Nebraska,Both,All ages,Alcohol use disorders,Number,2016,63.333352196768764,69.3598500230445,57.479994213700465
Deaths,Nebraska,Both,All ages,Alcoholic cardiomyopathy,Number,2016,21.153928462918767,29.286420010745218,15.109339406618902
Deaths,Massachusetts,Both,All ages,Alcoholic cardiomyopathy,Number,2017,82.63553369256529,111.76113933225781,56.75353922212445
Deaths,Wisconsin,Both,All ages,Alcoholic cardiomyopathy,Number,2017,110.14962422354203,145.0835885462431,83.30076915546915
Deaths,Tennessee,Both,All ages,Alcohol use disorders,Number,2016,331.6402683340728,356.0142442256556,307.93599584957195
Deaths,Maryland,Both,All ages,Liver cancer due to alcohol use,Number,2015,112.7922224271456,128.78772923527063,97.5056633732129
Deaths,Louisiana,Both,All ages,Alcohol use disorders,Number,2015,156.64131736927112,169.51580654173412,145.45938641957562
Deaths,Kansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,153.13500301958587,175.285023328122,134.76620521603172
Deaths,Michigan,Both,All ages,Liver cancer due to alcohol use,Number,2014,92.24624263105565,115.57317702521217,69.9052725263933
Deaths,Oklahoma,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,255.7782555820861,310.3162245315049,206.5123220445841
Deaths,United States of America,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,16981.150779892803,19881.390490284604,14393.064205922181
Deaths,Illinois,Both,All ages,Alcoholic cardiomyopathy,Number,2016,221.93495473956375,279.8365075681123,178.1664113182983
Deaths,Delaware,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,49.23918261272551,56.16653605929325,43.28825358690269
Deaths,Michigan,Both,All ages,Alcoholic cardiomyopathy,Number,2014,192.50572743367934,242.57850118255502,155.61534659382025
Deaths,Minnesota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,227.97500499922606,258.8264235648532,201.96490733079415
Deaths,Wyoming,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,33.79970626166709,41.02257262597586,27.923148352646887
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2015,10.393626404168472,12.051730779032134,8.856560964102536
Deaths,Maryland,Both,All ages,Alcohol use disorders,Number,2015,180.16511578517844,193.90816700660983,167.56507218545934
Deaths,California,Both,All ages,Alcoholic cardiomyopathy,Number,2015,665.2633645862068,855.1822448603715,521.2261265119785
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,2015,9.740962106794328,11.524301012570344,8.186637132101627
Deaths,South Carolina,Both,All ages,Liver cancer due to alcohol use,Number,2016,100.52924984158165,117.23818259734279,84.93534805992493
Deaths,Texas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,1567.7623677948209,1820.8538786479069,1363.9540135245816
Deaths,Michigan,Both,All ages,Liver cancer due to alcohol use,Number,2017,105.83098852715463,142.16579281634873,75.33011385286387
Deaths,Arizona,Both,All ages,Liver cancer due to alcohol use,Number,2015,119.20956913317606,135.48423635644568,103.47348385339119
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,2015,6.984964233890626,10.052525088716504,5.033074431781131
Deaths,North Dakota,Both,All ages,Alcohol use disorders,Number,2015,38.91563632975189,42.62495911683324,35.51941018729987
Deaths,Arizona,Both,All ages,Alcohol use disorders,Number,2015,463.5712764293513,493.9463713612617,434.7146025190759
Deaths,Georgia,Both,All ages,Alcohol use disorders,Number,2016,456.3479826588183,493.09401769594217,425.5817669312319
Deaths,Maryland,Both,All ages,Alcoholic cardiomyopathy,Number,2015,136.31370267267323,160.6391827311831,105.2678594226741
Deaths,Nevada,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,197.48437110715767,227.75146362427887,170.32709368522538
Deaths,Oklahoma,Both,All ages,Liver cancer due to alcohol use,Number,2017,65.25743205489533,80.28192455293573,51.03352237019327
Deaths,Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2018,174.47408999979376,222.38151337811755,131.61174800531384
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,2015,89.50563685546504,102.50642058727355,77.29680497380969
Deaths,New Jersey,Both,All ages,Liver cancer due to alcohol use,Number,2018,195.35837552097016,246.4413372006003,149.06713471290985
Deaths,Michigan,Both,All ages,Alcohol use disorders,Number,2017,432.13504848431256,491.6615850550062,375.56961023826284
Deaths,Indiana,Both,All ages,Alcohol use disorders,Number,2016,303.48855748471203,329.3087659597861,281.0484141431982
Deaths,Pennsylvania,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2014,702.7005094750899,796.1223419122354,621.6399486027937
Deaths,North Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,2015,8.155229070394157,12.0994554526713,5.833939266014172
Deaths,Montana,Both,All ages,Liver cancer due to alcohol use,Number,2016,19.44945133750509,23.049980905641547,16.20750840172604
Deaths,South Carolina,Both,All ages,Alcohol use disorders,Number,2016,238.8368744291116,257.6064426286741,222.45188236967277
Deaths,Connecticut,Both,All ages,Liver cancer due to alcohol use,Number,2017,90.86558944507726,112.57528437275766,72.05528674035617
Deaths,Oklahoma,Both,All ages,Alcohol use disorders,Number,2017,205.45162412915758,233.4281487018519,177.9567868453211
Deaths,Connecticut,Both,All ages,Alcohol use disorders,Number,2017,146.2230948228531,167.92721050168555,125.8395452201028
Deaths,Michigan,Both,All ages,Alcoholic cardiomyopathy,Number,2017,209.0689433980464,266.70728136048734,162.86345315428989
Deaths,Connecticut,Both,All ages,Alcoholic cardiomyopathy,Number,2017,50.96731714104706,68.73360008363126,37.61553903685613
Deaths,Arizona,Both,All ages,Alcoholic cardiomyopathy,Number,2015,87.6183866379511,115.84014480666377,62.87211937800589
Deaths,Oklahoma,Both,All ages,Alcoholic cardiomyopathy,Number,2017,58.188406677923496,85.97564717942043,41.23487051454745
Deaths,Florida,Both,All ages,Alcohol use disorders,Number,2017,1049.581110774102,1180.538888612381,931.283708182834
Deaths,Ohio,Both,All ages,Alcohol use disorders,Number,2015,474.80829642372163,505.4774512639751,444.00559559005404
Deaths,Indiana,Both,All ages,Alcoholic cardiomyopathy,Number,2018,123.47151327447578,162.76018517444868,91.80125982676215
Deaths,Maryland,Both,All ages,Liver cancer due to alcohol use,Number,2017,130.93278164126912,160.05038382519464,106.97064042614869
Deaths,Minnesota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,227.7003670628583,280.18633227687013,184.28789516198353
Deaths,New Jersey,Both,All ages,Alcoholic cardiomyopathy,Number,2018,158.11122738821334,211.38218118088267,110.79157596519515
Deaths,Maryland,Both,All ages,Alcohol use disorders,Number,2017,191.76152045878823,219.01606958721823,167.17572749773817
Deaths,Iowa,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,133.88195583960032,166.90242377323727,105.1852685428812
Deaths,Missouri,Both,All ages,Liver cancer due to alcohol use,Number,2016,114.015777601359,132.71599485654048,97.74681558475015
Deaths,Montana,Both,All ages,Alcoholic cardiomyopathy,Number,2016,13.486405319796924,19.721623832027795,9.34120912236586
Deaths,South Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,2016,106.36563269363916,130.93682472297607,81.92725542814532
Deaths,Virginia,Both,All ages,Alcohol use disorders,Number,2016,344.13731592405475,371.2754444044817,320.0734104390162
Deaths,Pennsylvania,Both,All ages,Liver cancer due to alcohol use,Number,2014,262.145971597024,297.2026318697678,228.82097066115824
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,2015,5839.992818924145,6511.80187015235,5149.675429703748
Deaths,Vermont,Both,All ages,Liver cancer due to alcohol use,Number,2016,13.676903999439233,16.31983342846015,11.182520537862892
Deaths,Vermont,Both,All ages,Alcohol use disorders,Number,2016,31.938768725418754,35.580523901603996,28.561860689669885
Deaths,United States of America,Both,All ages,Alcohol use disorders,Number,2015,14005.392952203374,14301.446837010906,13722.37341793388
Deaths,Wyoming,Both,All ages,Alcohol use disorders,Number,2015,47.48838129273104,51.93484980806267,43.489885639820955
Deaths,Missouri,Both,All ages,Alcoholic cardiomyopathy,Number,2016,86.92825720268559,113.09003132568803,70.53857825759493
Deaths,United States of America,Both,All ages,Alcoholic cardiomyopathy,Number,2015,5349.064335606393,6670.810351306183,4290.218473545132
Deaths,Delaware,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,50.5082868050951,60.81877678022842,40.99393789643959
Deaths,Nebraska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,83.81156696089275,98.10767580634726,72.28419679197292
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,2015,88.22303275445366,110.7986461151534,66.70050113178195
Deaths,Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2018,159.9158163177088,213.21063302280916,115.62907782108938
Deaths,Montana,Both,All ages,Alcohol use disorders,Number,2016,76.68428281016381,83.5655536661009,70.08656370858122
Deaths,Ohio,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,991.7599182110584,1121.7261909147458,877.9683102611127
Deaths,Pennsylvania,Both,All ages,Alcoholic cardiomyopathy,Number,2014,221.29020948150668,273.8431586113887,178.2226671281371
Deaths,New Jersey,Both,All ages,Liver cancer due to alcohol use,Number,2016,175.54536656872926,201.5761666443291,149.4717131737188
Deaths,California,Both,All ages,Alcohol use disorders,Number,2015,1464.4227195494148,1543.9352208794244,1382.1199899718852
Deaths,United States of America,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,17441.34384800509,19543.034428832365,15660.652852591456
Deaths,Oregon,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,265.14075645201797,327.23362763356363,212.4209521199883
Deaths,Indiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,402.5601684518106,561.6528749099576,286.2207825861677
Deaths,New Mexico,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,204.16090145941362,256.3423910201405,161.70353782162965
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,84.81625343334147,97.14818099943199,74.35715167341006
Deaths,Washington,Both,All ages,Alcohol use disorders,Number,2018,316.7363838422752,380.025080844802,261.45076384517984
Deaths,Washington,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,396.8427153995698,460.2532101413275,342.18514115700947
Deaths,New Jersey,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,412.82372236899914,528.2929946962686,323.0284839942465
Deaths,South Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,44.2225027720877,51.67068741828244,38.37681315914686
Deaths,Iowa,Both,All ages,Liver cancer due to alcohol use,Number,2018,65.2803091426081,83.69097667104087,49.13435770765803
Deaths,Pennsylvania,Both,All ages,Liver cancer due to alcohol use,Number,2017,319.2227205541235,392.1682067918677,254.35792478081746
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2018,57.38004527580492,75.32669877936311,43.47744458455269
Deaths,Iowa,Both,All ages,Alcohol use disorders,Number,2018,115.61625168744415,139.61953986631363,94.89601321463388
Deaths,Maryland,Both,All ages,Alcoholic cardiomyopathy,Number,2017,145.56293998919665,179.61576783215241,111.4871025958918
Deaths,Missouri,Both,All ages,Alcohol use disorders,Number,2017,282.84758908967575,324.99063886620485,246.24928078209348
Deaths,Missouri,Both,All ages,Liver cancer due to alcohol use,Number,2017,120.60051059620189,146.57586662716895,96.96759868230058
Deaths,New Jersey,Both,All ages,Alcoholic cardiomyopathy,Number,2016,148.08654317584686,185.1211230824617,115.48168143755737
Deaths,Vermont,Both,All ages,Alcoholic cardiomyopathy,Number,2016,9.306905960377417,13.75531822108781,6.978178562123527
